1	37	100.000	476	0	0	1	476	22	497	0.0	880
1	36	100.000	476	0	0	1	476	22	497	0.0	880
1	43	99.790	476	1	0	1	476	22	497	0.0	874
1	42	99.580	476	2	0	1	476	22	497	0.0	869
1	41	99.580	476	2	0	1	476	22	497	0.0	869
1	40	99.580	476	2	0	1	476	22	497	0.0	869
1	39	99.580	476	2	0	1	476	22	497	0.0	869
2	43	100.000	476	0	0	1	476	22	497	0.0	880
2	42	99.790	476	1	0	1	476	22	497	0.0	874
2	41	99.790	476	1	0	1	476	22	497	0.0	874
2	40	99.790	476	1	0	1	476	22	497	0.0	874
2	39	99.790	476	1	0	1	476	22	497	0.0	874
2	37	99.790	476	1	0	1	476	22	497	0.0	874
2	36	99.790	476	1	0	1	476	22	497	0.0	874
2	38	99.580	476	2	0	1	476	22	497	0.0	869
3	34	100.000	476	0	0	1	476	22	497	0.0	880
3	33	99.790	476	1	0	1	476	22	497	0.0	874
3	32	99.790	476	1	0	1	476	22	497	0.0	874
3	31	99.790	476	1	0	1	476	22	497	0.0	874
3	30	99.790	476	1	0	1	476	22	497	0.0	874
3	29	99.580	476	2	0	1	476	22	497	0.0	869
3	10	99.580	476	2	0	1	476	22	497	0.0	869
4	14	100.000	476	0	0	1	476	22	497	0.0	880
4	13	99.580	476	2	0	1	476	22	497	0.0	869
4	12	99.580	476	2	0	1	476	22	497	0.0	869
5	3	100.000	476	0	0	1	476	22	497	0.0	880
5	4	99.790	476	1	0	1	476	22	497	0.0	874
5	2	99.580	476	2	0	1	476	22	497	0.0	869
6	65	100.000	476	0	0	1	476	22	497	0.0	880
6	64	99.580	476	2	0	1	476	22	497	0.0	869
6	63	99.580	476	2	0	1	476	22	497	0.0	869
7	10	100.000	476	0	0	1	476	22	497	0.0	880
7	26	99.790	476	1	0	1	476	22	497	0.0	874
7	11	99.790	476	1	0	1	476	22	497	0.0	874
7	34	99.580	476	2	0	1	476	22	497	0.0	869
7	25	99.580	476	2	0	1	476	22	497	0.0	869
7	24	99.580	476	2	0	1	476	22	497	0.0	869
7	9	99.580	476	2	0	1	476	22	497	0.0	869
8	62	100.000	476	0	0	1	476	22	497	0.0	880
8	61	99.790	476	1	0	1	476	22	497	0.0	874
8	60	99.790	476	1	0	1	476	22	497	0.0	874
9	2	100.000	476	0	0	1	476	22	497	0.0	880
9	3	99.580	476	2	0	1	476	22	497	0.0	869
10	37	99.790	476	1	0	1	476	22	497	0.0	874
10	36	99.790	476	1	0	1	476	22	497	0.0	874
10	43	99.580	476	2	0	1	476	22	497	0.0	869
11	21	100.000	476	0	0	1	476	22	497	0.0	880
12	55	100.000	476	0	0	1	476	22	497	0.0	880
12	54	99.790	476	1	0	1	476	22	497	0.0	874
15	37	99.790	476	1	0	1	476	22	497	0.0	874
15	36	99.790	476	1	0	1	476	22	497	0.0	874
15	43	99.580	476	2	0	1	476	22	497	0.0	869
16	9	100.000	476	0	0	1	476	22	497	0.0	880
16	11	99.790	476	1	0	1	476	22	497	0.0	874
16	10	99.580	476	2	0	1	476	22	497	0.0	869
17	26	100.000	476	0	0	1	476	22	497	0.0	880
17	25	99.790	476	1	0	1	476	22	497	0.0	874
17	24	99.790	476	1	0	1	476	22	497	0.0	874
17	10	99.790	476	1	0	1	476	22	497	0.0	874
17	23	99.580	476	2	0	1	476	22	497	0.0	869
17	22	99.580	476	2	0	1	476	22	497	0.0	869
17	11	99.580	476	2	0	1	476	22	497	0.0	869
18	19	100.000	476	0	0	1	476	22	497	0.0	880
18	17	99.790	476	1	0	1	476	22	497	0.0	874
18	18	99.580	476	2	0	1	476	22	497	0.0	869
18	16	99.580	476	2	0	1	476	22	497	0.0	869
19	42	100.000	476	0	0	1	476	22	497	0.0	880
19	43	99.790	476	1	0	1	476	22	497	0.0	874
19	41	99.580	476	2	0	1	476	22	497	0.0	869
19	40	99.580	476	2	0	1	476	22	497	0.0	869
19	39	99.580	476	2	0	1	476	22	497	0.0	869
19	37	99.580	476	2	0	1	476	22	497	0.0	869
19	36	99.580	476	2	0	1	476	22	497	0.0	869
20	34	99.790	476	1	0	1	476	22	497	0.0	874
20	33	99.580	476	2	0	1	476	22	497	0.0	869
20	32	99.580	476	2	0	1	476	22	497	0.0	869
20	31	99.580	476	2	0	1	476	22	497	0.0	869
20	30	99.580	476	2	0	1	476	22	497	0.0	869
21	7	100.000	476	0	0	1	476	22	497	0.0	880
23	34	99.790	476	1	0	1	476	22	497	0.0	874
23	33	99.580	476	2	0	1	476	22	497	0.0	869
23	32	99.580	476	2	0	1	476	22	497	0.0	869
23	31	99.580	476	2	0	1	476	22	497	0.0	869
23	30	99.580	476	2	0	1	476	22	497	0.0	869
24	57	100.000	476	0	0	1	476	22	497	0.0	880
25	60	99.580	476	2	0	1	476	22	497	0.0	869
26	50	100.000	476	0	0	1	476	22	497	0.0	880
27	55	99.790	476	1	0	1	476	22	497	0.0	874
27	54	99.580	476	2	0	1	476	22	497	0.0	869
28	53	100.000	476	0	0	1	476	22	497	0.0	880
28	52	99.790	476	1	0	1	476	22	497	0.0	874
28	51	99.580	476	2	0	1	476	22	497	0.0	869
29	43	99.790	476	1	0	1	476	22	497	0.0	874
29	42	99.580	476	2	0	1	476	22	497	0.0	869
29	41	99.580	476	2	0	1	476	22	497	0.0	869
29	40	99.580	476	2	0	1	476	22	497	0.0	869
29	39	99.580	476	2	0	1	476	22	497	0.0	869
29	37	99.580	476	2	0	1	476	22	497	0.0	869
29	36	99.580	476	2	0	1	476	22	497	0.0	869
30	56	100.000	476	0	0	1	476	22	497	0.0	880
32	63	99.580	476	2	0	1	476	22	497	0.0	869
33	58	100.000	476	0	0	1	476	22	497	0.0	880
34	14	99.790	476	1	0	1	476	22	497	0.0	874
35	65	99.790	476	1	0	1	476	22	497	0.0	874
38	10	99.790	476	1	0	1	476	22	497	0.0	874
38	26	99.580	476	2	0	1	476	22	497	0.0	869
38	11	99.580	476	2	0	1	476	22	497	0.0	869
41	65	99.580	476	2	0	1	476	22	497	0.0	869
41	64	99.580	476	2	0	1	476	22	497	0.0	869
41	63	99.580	476	2	0	1	476	22	497	0.0	869
42	34	99.790	476	1	0	1	476	22	497	0.0	874
42	33	99.580	476	2	0	1	476	22	497	0.0	869
42	32	99.580	476	2	0	1	476	22	497	0.0	869
42	31	99.580	476	2	0	1	476	22	497	0.0	869
42	30	99.580	476	2	0	1	476	22	497	0.0	869
44	14	99.790	476	1	0	1	476	22	497	0.0	874
45	35	100.000	476	0	0	1	476	22	497	0.0	880
46	25	99.580	476	2	0	1	476	22	497	0.0	869
47	42	99.790	476	1	0	1	476	22	497	0.0	874
47	43	99.580	476	2	0	1	476	22	497	0.0	869
48	62	99.580	476	2	0	1	476	22	497	0.0	869
50	63	100.000	476	0	0	1	476	22	497	0.0	880
50	65	99.580	476	2	0	1	476	22	497	0.0	869
51	43	99.790	476	1	0	1	476	22	497	0.0	874
51	42	99.580	476	2	0	1	476	22	497	0.0	869
51	41	99.580	476	2	0	1	476	22	497	0.0	869
51	40	99.580	476	2	0	1	476	22	497	0.0	869
51	39	99.580	476	2	0	1	476	22	497	0.0	869
51	37	99.580	476	2	0	1	476	22	497	0.0	869
51	36	99.580	476	2	0	1	476	22	497	0.0	869
54	34	99.790	476	1	0	1	476	22	497	0.0	874
54	33	99.580	476	2	0	1	476	22	497	0.0	869
54	32	99.580	476	2	0	1	476	22	497	0.0	869
54	31	99.580	476	2	0	1	476	22	497	0.0	869
54	30	99.580	476	2	0	1	476	22	497	0.0	869
55	55	99.790	476	1	0	1	476	22	497	0.0	874
55	54	99.580	476	2	0	1	476	22	497	0.0	869
56	21	99.790	476	1	0	1	476	22	497	0.0	874
57	37	99.790	476	1	0	1	476	22	497	0.0	874
57	36	99.790	476	1	0	1	476	22	497	0.0	874
57	43	99.580	476	2	0	1	476	22	497	0.0	869
58	42	99.790	476	1	0	1	476	22	497	0.0	874
58	43	99.580	476	2	0	1	476	22	497	0.0	869
